TIME; AESA DEMAND(º);BULK DEMAND(º);AESA Current Position PRM(º);Bulk Current Position PRM(º);AESA Current Position EST(rad);Bulk Current Position EST(rad);AESA Current Velocity EST(rad/s);Bulk Current Velocity EST(rad/s);AESA Integral Control;Bulk Integral Control;AESA Disturbance EST;Bulk Disturbance EST;AESA Torque;Bulk Torque;AESA Control Mode;Bulk Control Mode;MSG Counter; MDU Status
2956.140381; -105.792847; 90.000000; -105.710449; 89.857178; -1.846011; 1.568345; -0.267063; -0.003954; -1.113431; -0.969926; 2.162474; -0.137146; -2.345042; 0.082400; 0; 0; 159; 64; 
2956.144287; -105.853271; 90.000000; -105.770874; 89.857178; -1.847069; 1.568337; -0.267875; -0.004183; -1.113431; -0.967482; 2.170095; -0.131383; -2.270577; 0.149846; 0; 0; 160; 64; 
2956.148438; -105.913696; 90.000000; -105.831299; 89.857178; -1.848122; 1.568343; -0.266301; -0.001422; -1.113431; -0.965037; 2.180122; -0.119173; -2.257759; 0.168462; 0; 0; 161; 64; 
2956.152344; -105.902710; 90.000000; -105.891724; 89.857178; -1.849169; 1.568353; -0.264336; 0.001089; -1.113431; -0.962592; 2.189348; -0.112238; -2.172918; 0.148930; 0; 0; 162; 64; 
2956.156494; -106.040039; 90.000000; -105.952148; 89.862671; -1.850216; 1.568429; -0.261328; 0.009180; -1.113431; -0.960195; 2.192156; -0.073752; -2.234870; 0.080264; 0; 0; 163; 64; 
2956.160400; -106.100464; 90.000000; -106.012573; 89.857178; -1.851266; 1.568350; -0.261052; -0.002545; -1.113431; -0.957751; 2.187744; -0.137048; -2.399060; 0.067751; 0; 0; 164; 64; 
2956.164551; -106.155396; 90.000000; -106.072998; 89.857178; -1.852293; 1.568339; -0.261721; -0.004015; -1.113431; -0.955306; 2.200178; -0.135974; -2.396619; 0.136113; 0; 0; 165; 64; 
2956.168457; -106.221313; 90.000000; -106.133423; 89.857178; -1.853364; 1.568342; -0.266323; -0.002014; -1.113431; -0.952861; 2.188947; -0.125424; -2.371593; 0.166021; 0; 0; 166; 64; 
2956.172363; -106.281738; 90.000000; -106.193848; 89.857178; -1.854428; 1.568350; -0.268089; 0.000471; -1.113431; -0.950416; 2.191354; -0.117512; -2.349315; 0.156255; 0; 0; 167; 64; 
2956.176514; -106.276245; 90.000000; -106.254272; 89.862671; -1.855483; 1.568428; -0.267724; 0.008941; -1.113431; -0.948020; 2.202183; -0.077268; -2.268441; 0.090335; 0; 0; 168; 64; 
2956.180420; -106.408081; 90.000000; -106.314697; 89.857178; -1.856531; 1.568350; -0.265045; -0.002445; -1.113431; -0.945575; 2.213816; -0.139588; -2.244331; 0.075076; 0; 0; 169; 64; 
2956.184570; -106.463013; 90.000000; -106.375122; 89.857178; -1.857648; 1.568339; -0.269841; -0.003800; -1.113431; -0.943130; 2.179721; -0.138513; -2.270272; 0.139470; 0; 0; 170; 64; 
2956.188477; -106.528931; 90.000000; -106.435547; 89.857178; -1.858730; 1.568343; -0.270193; -0.001868; -1.113431; -0.940685; 2.177716; -0.128452; -2.248604; 0.167547; 0; 0; 171; 64; 
2956.192627; -106.589355; 90.000000; -106.501465; 89.857178; -1.859844; 1.568351; -0.273285; 0.000487; -1.113431; -0.938241; 2.158061; -0.121029; -2.237312; 0.157781; 0; 0; 172; 64; 
2956.196533; -106.649780; 90.000000; -106.561890; 89.857178; -1.860917; 1.568356; -0.271163; 0.001532; -1.113431; -0.935796; 2.168089; -0.120247; -2.238227; 0.135197; 0; 0; 173; 64; 
2956.200439; -106.644287; 90.000000; -106.627808; 89.857178; -1.862025; 1.568356; -0.273283; 0.001248; -1.113431; -0.933351; 2.153649; -0.123666; -2.111881; 0.120548; 0; 0; 174; 64; 
2956.204590; -106.770630; 90.000000; -106.688232; 89.857178; -1.863129; 1.568354; -0.271930; 0.000436; -1.113431; -0.930906; 2.143621; -0.127573; -2.032838; 0.119938; 0; 0; 175; 64; 
2956.208496; -106.831055; 90.000000; -106.754150; 89.857178; -1.864222; 1.568352; -0.268809; -0.000118; -1.113431; -0.928462; 2.134395; -0.129527; -2.130497; 0.127262; 0; 0; 176; 64; 
2956.212646; -106.891479; 90.000000; -106.814575; 89.857178; -1.865286; 1.568351; -0.265987; -0.000205; -1.113431; -0.926017; 2.137604; -0.129722; -2.201910; 0.134587; 0; 0; 177; 64; 
2956.216553; -106.951904; 90.000000; -106.875000; 89.857178; -1.866363; 1.568351; -0.266992; 0.000032; -1.113431; -0.923572; 2.128780; -0.129136; -2.246162; 0.137638; 0; 0; 178; 64; 
2956.220703; -107.017822; 90.000000; -106.935425; 89.857178; -1.867413; 1.568352; -0.265751; 0.000283; -1.113431; -0.921127; 2.139209; -0.128941; -2.272103; 0.137028; 0; 0; 179; 64; 
2956.224609; -107.006836; 90.000000; -106.995850; 89.857178; -1.868467; 1.568353; -0.265686; 0.000389; -1.113431; -0.918683; 2.145226; -0.129429; -2.173528; 0.134892; 0; 0; 180; 64; 
2956.228516; -107.138672; 90.000000; -107.056274; 89.857178; -1.869552; 1.568353; -0.266929; 0.000343; -1.113431; -0.916238; 2.130384; -0.130406; -2.122562; 0.133976; 0; 0; 181; 64; 
2956.232666; -107.199097; 90.000000; -107.122192; 89.857178; -1.870631; 1.568353; -0.266362; 0.000252; -1.113431; -0.913793; 2.120758; -0.131383; -2.214423; 0.134587; 0; 0; 182; 64; 
2956.236572; -107.259521; 90.000000; -107.182617; 89.857178; -1.871676; 1.568352; -0.264485; 0.000189; -1.113431; -0.911348; 2.131588; -0.132164; -2.269051; 0.136113; 0; 0; 183; 64; 
2956.240723; -107.319946; 90.000000; -107.243042; 89.857178; -1.872730; 1.568352; -0.265049; 0.000200; -1.113431; -0.908904; 2.134797; -0.132652; -2.305979; 0.137638; 0; 0; 184; 64; 
2956.244629; -107.385864; 90.000000; -107.297974; 89.857178; -1.873754; 1.568352; -0.262983; 0.000214; -1.113431; -0.906459; 2.156858; -0.133239; -2.340770; 0.138554; 0; 0; 185; 64; 
2956.248779; -107.374878; 90.000000; -107.358398; 89.857178; -1.874815; 1.568352; -0.265822; 0.000235; -1.113431; -0.904014; 2.153649; -0.133825; -2.236702; 0.139164; 0; 0; 186; 64; 
2956.252686; -107.232056; 90.000000; -107.418823; 89.857178; -1.875873; 1.568352; -0.265307; 0.000255; -1.110219; -0.901569; 2.155654; -0.134411; -1.657460; 0.139470; 0; 0; 187; 64; 
2956.256592; -107.155151; 90.000000; -107.479248; 89.857178; -1.876861; 1.568353; -0.246794; 0.000253; -1.104586; -0.899125; 2.180924; -0.135094; -0.839259; 0.139775; 0; 0; 188; 64; 
2956.260742; -107.078247; 90.000000; -107.539673; 89.857178; -1.877798; 1.568352; -0.214990; 0.000227; -1.096653; -0.896680; 2.170094; -0.135876; -0.228278; 0.140690; 0; 0; 189; 64; 
2956.264648; -107.001343; 90.000000; -107.600098; 89.857178; -1.878719; 1.568352; -0.183417; 0.000237; -1.086323; -0.894235; 2.081048; -0.136462; 0.207526; 0.141301; 0; 0; 190; 64; 
2956.268799; -106.929932; 90.000000; -107.655029; 89.857178; -1.879554; 1.568352; -0.149619; 0.000233; -1.073763; -0.891791; 1.960314; -0.137146; 0.547807; 0.142216; 0; 0; 191; 64; 
2956.272705; -106.918945; 90.000000; -107.704468; 89.857178; -1.880393; 1.568281; -0.126180; -0.007113; -1.060101; -0.889298; 1.755346; -0.177096; 0.802637; 0.184942; 0; 0; 192; 64; 
2956.276855; -106.776123; 90.000000; -107.753906; 89.851685; -1.881172; 1.568215; -0.105387; -0.010731; -1.043036; -0.886757; 1.530323; -0.197707; 1.253700; 0.269173; 0; 0; 193; 64; 
2956.280762; -106.688232; 90.000000; -107.797852; 89.846191; -1.881804; 1.568093; -0.073869; -0.017447; -1.023789; -0.884121; 1.335784; -0.243323; 1.871395; 0.372021; 0; 0; 194; 64; 
2956.284668; -106.616821; 90.000000; -107.836304; 89.840698; -1.882277; 1.567986; -0.031269; -0.018652; -1.002601; -0.881388; 1.148466; -0.267156; 2.269356; 0.472732; 0; 0; 195; 64; 
2956.288818; -106.534424; 90.000000; -107.863770; 89.835205; -1.882687; 1.567823; 0.004042; -0.023638; -0.979399; -0.878512; 0.895365; -0.321270; 2.517777; 0.564898; 0; 0; 196; 64; 
2956.292725; -106.452026; 90.000000; -107.891235; 89.824219; -1.882989; 1.567599; 0.035687; -0.032104; -0.954376; -0.875444; 0.624214; -0.399120; 2.799768; 0.696738; 0; 0; 197; 64; 
2956.296875; -106.435547; 90.000000; -107.907715; 89.807739; -1.883143; 1.567321; 0.069446; -0.041580; -0.928778; -0.872136; 0.364696; -0.489669; 2.984100; 0.875881; 0; 0; 198; 64; 
2956.300781; -106.281738; 90.000000; -107.918701; 89.791260; -1.883186; 1.566996; 0.099186; -0.050245; -0.900304; -0.868541; 0.094347; -0.587738; 3.255104; 1.082492; 0; 0; 199; 64; 
2956.304688; -106.188354; 90.000000; -107.918701; 89.774780; -1.883119; 1.566625; 0.127904; -0.057775; -0.870199; -0.864610; -0.180414; -0.694208; 3.708609; 1.296121; 0; 0; 200; 64; 
2956.308838; -106.105957; 90.000000; -107.918701; 89.752808; -1.882957; 1.566282; 0.157714; -0.057368; -0.838657; -0.860344; -0.471219; -0.772449; 4.045839; 1.465804; 0; 0; 201; 64; 
2956.312744; -106.018066; 90.000000; -107.913208; 89.736328; -1.882773; 1.565957; 0.178267; -0.053567; -0.805652; -0.855742; -0.817779; -0.844439; 4.298837; 1.552782; 0; 0; 202; 64; 
2956.316895; -105.930176; 90.000000; -107.902222; 89.719849; -1.882536; 1.565704; 0.193964; -0.043596; -0.771305; -0.850852; -1.177976; -0.885268; 4.537492; 1.546373; 0; 0; 203; 64; 
2956.320801; -105.913696; 90.000000; -107.891235; 89.703369; -1.882274; 1.565436; 0.203303; -0.040133; -0.736911; -0.845675; -1.556624; -0.954425; 4.691610; 1.495407; 0; 0; 204; 64; 
2956.324951; -105.759888; 90.000000; -107.874756; 89.686890; -1.881947; 1.565146; 0.211325; -0.042727; -0.700143; -0.840210; -1.912811; -1.040187; 5.044099; 1.491440; 0; 0; 205; 64; 
2956.328857; -105.688477; 90.000000; -107.847290; 89.670410; -1.881469; 1.564917; 0.231357; -0.039818; -0.662465; -0.834506; -2.202012; -1.084924; 5.527512; 1.511277; 0; 0; 206; 64; 
2956.332764; -105.606079; 90.000000; -107.819824; 89.659424; -1.880899; 1.564683; 0.256121; -0.039090; -0.623828; -0.828562; -2.489608; -1.137964; 5.801263; 1.522263; 0; 0; 207; 64; 
2956.336914; -105.529175; 90.000000; -107.792358; 89.642944; -1.880260; 1.564441; 0.277519; -0.040235; -0.584423; -0.822378; -2.792847; -1.195497; 5.978271; 1.550951; 0; 0; 208; 64; 
2956.340820; -105.446777; 90.000000; -107.748413; 89.631958; -1.879458; 1.564196; 0.304202; -0.041765; -0.544300; -0.815954; -3.049558; -1.251369; 6.087832; 1.600391; 0; 0; 209; 64; 
2956.344971; -105.435791; 90.000000; -107.704468; 89.615479; -1.878538; 1.563881; 0.329218; -0.050016; -0.504800; -0.809243; -3.295038; -1.342406; 6.035340; 1.700797; 0; 0; 210; 64; 
2956.348877; -105.287476; 90.000000; -107.649536; 89.598999; -1.877474; 1.563575; 0.352870; -0.053793; -0.463694; -0.802244; -3.508028; -1.410976; 6.035035; 1.839351; 0; 0; 211; 64; 
2956.353027; -105.216064; 90.000000; -107.583618; 89.582520; -1.876269; 1.563285; 0.377253; -0.052915; -0.422397; -0.794958; -3.688127; -1.463918; 6.100345; 1.946471; 0; 0; 212; 64; 
2956.356934; -105.133667; 90.000000; -107.517700; 89.566040; -1.874983; 1.563004; 0.397551; -0.050387; -0.380907; -0.787384; -3.874643; -1.515102; 6.028626; 2.004761; 0; 0; 213; 64; 
2956.360840; -105.062256; 90.000000; -107.440796; 89.549561; -1.873579; 1.562724; 0.416590; -0.048800; -0.339466; -0.779522; -4.033483; -1.572147; 5.895871; 2.035585; 0; 0; 214; 64; 
2956.364990; -104.985352; 90.000000; -107.358398; 89.533081; -1.872027; 1.562438; 0.437524; -0.048957; -0.298120; -0.771373; -4.142986; -1.635052; 5.715201; 2.068239; 0; 0; 215; 64; 
2956.368896; -104.979858; 90.000000; -107.265015; 89.516602; -1.870361; 1.562219; 0.455855; -0.042712; -0.258309; -0.762984; -4.228022; -1.659765; 5.325785; 2.074343; 0; 0; 216; 64; 
2956.373047; -104.842529; 90.000000; -107.171631; 89.505615; -1.868592; 1.561993; 0.468254; -0.040155; -0.217754; -0.754355; -4.282974; -1.701571; 4.962615; 2.050844; 0; 0; 217; 64; 
2956.376953; -104.776611; 90.000000; -107.067261; 89.489136; -1.866751; 1.561753; 0.475016; -0.041322; -0.177846; -0.745487; -4.313859; -1.754708; 4.823450; 2.053896; 0; 0; 218; 64; 
2956.380859; -104.710693; 90.000000; -106.957397; 89.483643; -1.864848; 1.561650; 0.482059; -0.029001; -0.138634; -0.736475; -4.320678; -1.729214; 4.608905; 2.012391; 0; 0; 219; 64; 
2956.385010; -104.650269; 90.000000; -106.847534; 89.478149; -1.862906; 1.561606; 0.485987; -0.016013; -0.100332; -0.727367; -4.315464; -1.697664; 4.262215; 1.866512; 0; 0; 220; 64; 
2956.388916; -104.589844; 90.000000; -106.737671; 89.472656; -1.860929; 1.561530; 0.485500; -0.013837; -0.062893; -0.718163; -4.289793; -1.708604; 3.938108; 1.724296; 0; 0; 221; 64; 
2956.393066; -104.600830; 90.000000; -106.622314; 89.472656; -1.858914; 1.561569; 0.483481; -0.003854; -0.027731; -0.708959; -4.233637; -1.657713; 3.527024; 1.595813; 0; 0; 222; 64; 
2956.396973; -104.479980; 90.000000; -106.501465; 89.472656; -1.856855; 1.561586; 0.480129; -0.001722; 0.007503; -0.699755; -4.138574; -1.638373; 3.189795; 1.470077; 0; 0; 223; 64; 
2956.401123; -104.425049; 90.000000; -106.386108; 89.472656; -1.854782; 1.561581; 0.475065; -0.004771; 0.041562; -0.690551; -4.021450; -1.632805; 3.100375; 1.416669; 0; 0; 224; 64; 
2956.405029; -104.370117; 90.000000; -106.265259; 89.472656; -1.852746; 1.561569; 0.468879; -0.008220; 0.074543; -0.681347; -3.914354; -1.623233; 3.051851; 1.428266; 0; 0; 225; 64; 
2956.409180; -104.326172; 90.000000; -106.144409; 89.472656; -1.850623; 1.561634; 0.475196; -0.001950; 0.106253; -0.672191; -3.746288; -1.564528; 2.883084; 1.417585; 0; 0; 226; 64; 
2956.413086; -104.265747; 90.000000; -106.023560; 89.472656; -1.848495; 1.561557; 0.479411; -0.011839; 0.136885; -0.662987; -3.589454; -1.598325; 2.626728; 1.433760; 0; 0; 227; 64; 
2956.416992; -104.282227; 90.000000; -105.902710; 89.472656; -1.846311; 1.561555; 0.485745; -0.010374; 0.165096; -0.653784; -3.407751; -1.569412; 2.225715; 1.490524; 0; 0; 228; 64; 
2956.421143; -104.161377; 90.000000; -105.776367; 89.472656; -1.844081; 1.561638; 0.489962; 0.000884; 0.193163; -0.644628; -3.208800; -1.499278; 1.725822; 1.448103; 0; 0; 229; 64; 
2956.425049; -104.111938; 90.000000; -105.650024; 89.472656; -1.841885; 1.561643; 0.483369; 0.000050; 0.219911; -0.635472; -3.029904; -1.497032; 1.387677; 1.370281; 0; 0; 230; 64; 
2956.429199; -104.057007; 90.000000; -105.518188; 89.472656; -1.839674; 1.561633; 0.478006; -0.003405; 0.245390; -0.626316; -2.823734; -1.498985; 1.147801; 1.358074; 0; 0; 231; 64; 
2956.433105; -104.007568; 90.000000; -105.397339; 89.478149; -1.837531; 1.561695; 0.467374; 0.001616; 0.269527; -0.617208; -2.642431; -1.453858; 0.938139; 1.342814; 0; 0; 232; 64; 
2956.437012; -103.952637; 90.000000; -105.270996; 89.478149; -1.835374; 1.561686; 0.461910; -0.002119; 0.292440; -0.608099; -2.429442; -1.459328; 0.746178; 1.328166; 0; 0; 233; 64; 
2956.441162; -103.974609; 90.000000; -105.144653; 89.478149; -1.833238; 1.561746; 0.457061; 0.002406; 0.312862; -0.599039; -2.216051; -1.418107; 0.399182; 1.316263; 0; 0; 234; 64; 
2956.445068; -103.853760; 90.000000; -105.023804; 89.478149; -1.831132; 1.561736; 0.448576; -0.001626; 0.333259; -0.589979; -2.005468; -1.426312; 0.122990; 1.307108; 0; 0; 235; 64; 
2956.449219; -103.793335; 90.000000; -104.902954; 89.478149; -1.829093; 1.561724; 0.435546; -0.004467; 0.352554; -0.580919; -1.811731; -1.426019; 0.121769; 1.341594; 0; 0; 236; 64; 
2956.453125; -103.749390; 90.000000; -104.793091; 89.483643; -1.827206; 1.561792; 0.415966; 0.002708; 0.370722; -0.571907; -1.679766; -1.376789; 0.130314; 1.333659; 0; 0; 237; 64; 
2956.457275; -103.694458; 90.000000; -104.688721; 89.489136; -1.825488; 1.561932; 0.389899; 0.015142; 0.387979; -0.562991; -1.602753; -1.304604; 0.151372; 1.218604; 0; 0; 238; 64; 
2956.461182; -103.645020; 90.000000; -104.589844; 89.494629; -1.823859; 1.562054; 0.367456; 0.019659; 0.404349; -0.554171; -1.519723; -1.268756; 0.234993; 1.064791; 0; 0; 239; 64; 
2956.465088; -103.661499; 90.000000; -104.496460; 89.494629; -1.822273; 1.562078; 0.352930; 0.010000; 0.418802; -0.545398; -1.415835; -1.293176; 0.295114; 1.014435; 0; 0; 240; 64; 
2956.469238; -103.540649; 90.000000; -104.403076; 89.500122; -1.820708; 1.562167; 0.345466; 0.009629; 0.433734; -0.536722; -1.295101; -1.258500; 0.424512; 1.040376; 0; 0; 241; 64; 
2956.473145; -103.491211; 90.000000; -104.309692; 89.505615; -1.819135; 1.562267; 0.346607; 0.011726; 0.448019; -0.528141; -1.159927; -1.218549; 0.554521; 1.036714; 0; 0; 242; 64; 
2956.477295; -103.436279; 90.000000; -104.221802; 89.511108; -1.817603; 1.562299; 0.348057; 0.006636; 0.461681; -0.519608; -1.057643; -1.221675; 0.536515; 1.046175; 0; 0; 243; 64; 
2956.481201; -103.381348; 90.000000; -104.139404; 89.511108; -1.816094; 1.562335; 0.348139; 0.004183; 0.474839; -0.511123; -0.973811; -1.211712; 0.494095; 1.088900; 0; 0; 244; 64; 
2956.485352; -103.326416; 90.000000; -104.051514; 89.511108; -1.814653; 1.562310; 0.341997; -0.002485; 0.487471; -0.502638; -0.929689; -1.231247; 0.504471; 1.158177; 0; 0; 245; 64; 
2956.489258; -103.337402; 90.000000; -103.969116; 89.511108; -1.813238; 1.562299; 0.336833; -0.004084; 0.498472; -0.494154; -0.887572; -1.230368; 0.442213; 1.237526; 0; 0; 246; 64; 
2956.493164; -103.211060; 90.000000; -103.892212; 89.511108; -1.811917; 1.562302; 0.323662; -0.001893; 0.510337; -0.485669; -0.887171; -1.219721; 0.484634; 1.273232; 0; 0; 247; 64; 
2956.497314; -103.150635; 90.000000; -103.815308; 89.511108; -1.810615; 1.562311; 0.314959; 0.000869; 0.521913; -0.477184; -0.868319; -1.212005; 0.718101; 1.264382; 0; 0; 248; 64; 
2956.501221; -103.090210; 90.000000; -103.743896; 89.511108; -1.809383; 1.562318; 0.307354; 0.002184; 0.533202; -0.468699; -0.876742; -1.211809; 0.888699; 1.239357; 0; 0; 249; 64; 
2956.505371; -103.029785; 90.000000; -103.672485; 89.511108; -1.808152; 1.562318; 0.305985; 0.001897; 0.544348; -0.460214; -0.872330; -1.216888; 1.017182; 1.223182; 0; 0; 250; 64; 
2956.509277; -102.974854; 90.000000; -103.601074; 89.511108; -1.806969; 1.562316; 0.302680; 0.000981; 0.555277; -0.451729; -0.895996; -1.222554; 1.118809; 1.223182; 0; 0; 251; 64; 
2956.513184; -102.980347; 90.000000; -103.535156; 89.511108; -1.805844; 1.562313; 0.296294; 0.000316; 0.564888; -0.443245; -0.946937; -1.226168; 1.110874; 1.232948; 0; 0; 252; 64; 
2956.517334; -102.854004; 90.000000; -103.474731; 89.511108; -1.804780; 1.562312; 0.285146; 0.000191; 0.575650; -0.434760; -1.016730; -1.227731; 1.241798; 1.243324; 0; 0; 253; 64; 
2956.521240; -102.788086; 90.000000; -103.408813; 89.511108; -1.803700; 1.562313; 0.281503; 0.000462; 0.586412; -0.426275; -1.053632; -1.228317; 1.559801; 1.248512; 0; 0; 254; 64; 
2956.525391; -102.733154; 90.000000; -103.353882; 89.511108; -1.802696; 1.562314; 0.276906; 0.000792; 0.597150; -0.417790; -1.132651; -1.229196; 1.797235; 1.249123; 0; 0; 255; 64; 
2956.529297; -102.667236; 90.000000; -103.293457; 89.511108; -1.801662; 1.562315; 0.280182; 0.000928; 0.607983; -0.409305; -1.189208; -1.231052; 1.965392; 1.247902; 0; 0; 0; 64; 
2956.533447; -102.612305; 90.000000; -103.238525; 89.511108; -1.800686; 1.562315; 0.278281; 0.000884; 0.618841; -0.400820; -1.288683; -1.233494; 2.090213; 1.248207; 0; 0; 1; 64; 
2956.537354; -102.617798; 90.000000; -103.183594; 89.511108; -1.799743; 1.562314; 0.274307; 0.000767; 0.628620; -0.392336; -1.403000; -1.236033; 2.112796; 1.250343; 0; 0; 2; 64; 
2956.541260; -102.485962; 90.000000; -103.123169; 89.511108; -1.798760; 1.562243; 0.274301; -0.006625; 0.639718; -0.383803; -1.483623; -1.277449; 2.258065; 1.295816; 0; 0; 3; 64; 
2956.545410; -102.420044; 90.000000; -103.068237; 89.505615; -1.797703; 1.562177; 0.283114; -0.010247; 0.650959; -0.375222; -1.524135; -1.299427; 2.537919; 1.382488; 0; 0; 4; 64; 
2956.549316; -102.359619; 90.000000; -103.007813; 89.505615; -1.796675; 1.562198; 0.289877; -0.002221; 0.662200; -0.366641; -1.606764; -1.267681; 2.605365; 1.403241; 0; 0; 5; 64; 
2956.553467; -102.299194; 90.000000; -102.952881; 89.511108; -1.795653; 1.562294; 0.292882; 0.011128; 0.673489; -0.358109; -1.707844; -1.214056; 2.497024; 1.295816; 0; 0; 6; 64; 
2956.557373; -102.238770; 90.000000; -102.892456; 89.511108; -1.794652; 1.562297; 0.288498; 0.008460; 0.684802; -0.349576; -1.822161; -1.238671; 2.440260; 1.185949; 0; 0; 7; 64; 
2956.561523; -102.249756; 90.000000; -102.837524; 89.511108; -1.793703; 1.562278; 0.277397; 0.001975; 0.694988; -0.341043; -1.951318; -1.266216; 2.484817; 1.184423; 0; 0; 8; 64; 
2956.565430; -102.112427; 90.000000; -102.777100; 89.505615; -1.792681; 1.562189; 0.276832; -0.009596; 0.706542; -0.332462; -2.011886; -1.317400; 2.753075; 1.285440; 0; 0; 9; 64; 
2956.569336; -102.052002; 90.000000; -102.716675; 89.505615; -1.791602; 1.562189; 0.286215; -0.006187; 0.718046; -0.323882; -2.044777; -1.295324; 3.060396; 1.381268; 0; 0; 10; 64; 
2956.573486; -101.991577; 90.000000; -102.656250; 89.511108; -1.790545; 1.562280; 0.294673; 0.007329; 0.729575; -0.315349; -2.118180; -1.234470; 3.035981; 1.333964; 0; 0; 11; 64; 
2956.577393; -101.931152; 90.000000; -102.595825; 89.505615; -1.789427; 1.562218; 0.303950; -0.000108; 0.741080; -0.306768; -2.173935; -1.287022; 2.921842; 1.279641; 0; 0; 12; 64; 
2956.581543; -101.870728; 90.000000; -102.529907; 89.505615; -1.788267; 1.562214; 0.310508; -0.000648; 0.752561; -0.298188; -2.222068; -1.288975; 2.854091; 1.300394; 0; 0; 13; 64; 
2956.585449; -101.881714; 90.000000; -102.463989; 89.505615; -1.787065; 1.562214; 0.316452; -0.000049; 0.762699; -0.289607; -2.258168; -1.287315; 2.636799; 1.311380; 0; 0; 14; 64; 
2956.589600; -101.749878; 90.000000; -102.392578; 89.505615; -1.785821; 1.562217; 0.319473; 0.000724; 0.773844; -0.281026; -2.277020; -1.286338; 2.473220; 1.310465; 0; 0; 15; 64; 
2956.593506; -101.694946; 90.000000; -102.321167; 89.505615; -1.784570; 1.562219; 0.318439; 0.001071; 0.784726; -0.272446; -2.294268; -1.287608; 2.497024; 1.304971; 0; 0; 16; 64; 
2956.597412; -101.634521; 90.000000; -102.249756; 89.505615; -1.783294; 1.562219; 0.320626; 0.001000; 0.795393; -0.263865; -2.294669; -1.290245; 2.488174; 1.302225; 0; 0; 17; 64; 
2956.601563; -101.579590; 90.000000; -102.178345; 89.505615; -1.782019; 1.562218; 0.321632; 0.000742; 0.805771; -0.255284; -2.300284; -1.293176; 2.452162; 1.304056; 0; 0; 18; 64; 
2956.605469; -101.519165; 90.000000; -102.101440; 89.505615; -1.780713; 1.562218; 0.324554; 0.000584; 0.815910; -0.246704; -2.289855; -1.295422; 2.395398; 1.308329; 0; 0; 19; 64; 
2956.609619; -101.530151; 90.000000; -102.030029; 89.505615; -1.779415; 1.562218; 0.324534; 0.000551; 0.824586; -0.238123; -2.289454; -1.297278; 2.204047; 1.312601; 0; 0; 20; 64; 
2956.613525; -101.403809; 90.000000; -101.953125; 89.505615; -1.778096; 1.562218; 0.323196; 0.000634; 0.834149; -0.229542; -2.271405; -1.298841; 2.094180; 1.315653; 0; 0; 21; 64; 
2956.617432; -101.343384; 90.000000; -101.881714; 89.505615; -1.776824; 1.562218; 0.315830; 0.000754; 0.843401; -0.220961; -2.274613; -1.300404; 2.191839; 1.317484; 0; 0; 22; 64; 
2956.621582; -101.282959; 90.000000; -101.804810; 89.505615; -1.775543; 1.562218; 0.314110; 0.000801; 0.852438; -0.212381; -2.259371; -1.302357; 2.271493; 1.318400; 0; 0; 23; 64; 
2956.625488; -101.228027; 90.000000; -101.733398; 89.505615; -1.774244; 1.562218; 0.316914; 0.000792; 0.861138; -0.203800; -2.231695; -1.304506; 2.278207; 1.319926; 0; 0; 24; 64; 
2956.629639; -101.167603; 90.000000; -101.656494; 89.505615; -1.772940; 1.562218; 0.319631; 0.000750; 0.869623; -0.195219; -2.208831; -1.306753; 2.221137; 1.322367; 0; 0; 25; 64; 
2956.633545; -101.178589; 90.000000; -101.585083; 89.505615; -1.771641; 1.562218; 0.319989; 0.000746; 0.876622; -0.186639; -2.194391; -1.308804; 2.021546; 1.324808; 0; 0; 26; 64; 
2956.637695; -101.052246; 90.000000; -101.508179; 89.505615; -1.770356; 1.562218; 0.315378; 0.000756; 0.884556; -0.178058; -2.183160; -1.310855; 1.922361; 1.327555; 0; 0; 27; 64; 
2956.641602; -100.997314; 90.000000; -101.436768; 89.505615; -1.769115; 1.562218; 0.306457; 0.000776; 0.892177; -0.169477; -2.184363; -1.312907; 2.054811; 1.329691; 0; 0; 28; 64; 
2956.645508; -100.931396; 90.000000; -101.365356; 89.505615; -1.767860; 1.562218; 0.305236; 0.000801; 0.899607; -0.160897; -2.160698; -1.314958; 2.155522; 1.331828; 0; 0; 29; 64; 
2956.649658; -100.876465; 90.000000; -101.293945; 89.505615; -1.766617; 1.562218; 0.305584; 0.000790; 0.906774; -0.152316; -2.144654; -1.317204; 2.188482; 1.333964; 0; 0; 30; 64; 
2956.653564; -100.816040; 90.000000; -101.222534; 89.505615; -1.765365; 1.562218; 0.307602; 0.000778; 0.913772; -0.143735; -2.125801; -1.319451; 2.170782; 1.336406; 0; 0; 31; 64; 
2956.657715; -100.827026; 90.000000; -101.145630; 89.505615; -1.764078; 1.562218; 0.312470; 0.000788; 0.919309; -0.135155; -2.091306; -1.321600; 1.968444; 1.338847; 0; 0; 32; 64; 
2956.661621; -100.700684; 90.000000; -101.074219; 89.505615; -1.762804; 1.562218; 0.310704; 0.000805; 0.925780; -0.126574; -2.071250; -1.323749; 1.819208; 1.340983; 0; 0; 33; 64; 
2956.665771; -100.645752; 90.000000; -101.002808; 89.505615; -1.761549; 1.562218; 0.305377; 0.000825; 0.931964; -0.117993; -2.054003; -1.325898; 1.884823; 1.343120; 0; 0; 34; 64; 
