TIME; AESA DEMAND(º);BULK DEMAND(º);AESA Current Position PRM(º);Bulk Current Position PRM(º);AESA Current Position EST(rad);Bulk Current Position EST(rad);AESA Current Velocity EST(rad/s);Bulk Current Velocity EST(rad/s);AESA Integral Control;Bulk Integral Control;AESA Disturbance EST;Bulk Disturbance EST;AESA Torque;Bulk Torque;AESA Control Mode;Bulk Control Mode;MSG Counter; MDU Status
941.674683; -75.201416; 66.549683; -75.223389; 73.037109; -1.308713; 1.270026; 1.036242; -1.193480; -0.027464; -30.357143; -1.768533; 1.671308; 1.953185; -2.182073; 0; 0; 72; 64; 
941.678528; -74.954224; 66.275024; -74.981689; 72.762451; -1.304527; 1.265129; 1.037722; -1.211312; -0.027009; -30.357143; -1.738850; 1.604300; 2.255013; -2.139042; 0; 0; 73; 64; 
941.682373; -74.707031; 66.000366; -74.739990; 72.482300; -1.300164; 1.260243; 1.062986; -1.221135; -0.026553; -30.357143; -1.621325; 1.582713; 2.410962; -1.964171; 0; 0; 74; 64; 
941.686218; -74.465332; 65.725708; -74.492798; 72.207642; -1.295831; 1.255463; 1.079827; -1.212927; -0.026122; -30.357143; -1.584824; 1.637218; 2.233039; -1.869869; 0; 0; 75; 64; 
941.690247; -74.218140; 65.451050; -74.245605; 71.932983; -1.291501; 1.250630; 1.086700; -1.210690; -0.025690; -30.357143; -1.584022; 1.640637; 1.936705; -1.879635; 0; 0; 76; 64; 
941.694214; -73.976440; 65.170898; -74.003906; 71.658325; -1.287253; 1.245865; 1.076756; -1.202632; -0.025259; -30.357143; -1.636968; 1.676094; 1.752983; -1.938536; 0; 0; 77; 64; 
941.698242; -73.729248; 64.901733; -73.767700; 71.383667; -1.283207; 1.241088; 1.045778; -1.199501; -0.024683; -30.357143; -1.775351; 1.688500; 1.868648; -2.027039; 0; 0; 78; 64; 
941.702271; -73.482056; 64.627075; -73.526001; 71.103516; -1.279064; 1.236223; 1.037220; -1.208188; -0.023988; -30.357143; -1.788588; 1.647767; 2.233345; -2.037111; 0; 0; 79; 64; 
941.706238; -73.234863; 64.352417; -73.278809; 70.823364; -1.274754; 1.231284; 1.055919; -1.221860; -0.023222; -30.357143; -1.697937; 1.586718; 2.503128; -1.914121; 0; 0; 80; 64; 
941.710266; -72.987671; 64.352417; -73.037109; 70.548706; -1.270382; 1.226511; 1.079958; -1.211693; -0.022455; -30.357143; -1.624133; 1.644642; 2.399365; -1.626026; 0; 0; 81; 64; 
941.714294; -72.740479; 63.803101; -72.784424; 70.274048; -1.265966; 1.221693; 1.097998; -1.203606; -0.021735; -30.357143; -1.578406; 1.646595; 1.977599; -1.586657; 0; 0; 82; 64; 
941.718262; -72.498779; 63.528442; -72.542725; 69.999390; -1.261719; 1.217017; 1.084188; -1.183476; -0.021040; -30.357143; -1.658227; 1.707840; 1.574755; -1.928159; 0; 0; 83; 64; 
941.722290; -72.251587; 63.242798; -72.301025; 69.724731; -1.257557; 1.212232; 1.058252; -1.188368; -0.020297; -30.357143; -1.742460; 1.672480; 1.542100; -2.179022; 0; 0; 84; 64; 
941.726318; -72.004395; 62.973633; -72.059326; 69.450073; -1.253491; 1.207329; 1.031060; -1.208837; -0.019387; -30.357143; -1.819474; 1.591016; 2.033143; -2.162847; 0; 0; 85; 64; 
941.730347; -71.751709; 62.698975; -71.817627; 69.169922; -1.249215; 1.202361; 1.044483; -1.228707; -0.018380; -30.357143; -1.728020; 1.520590; 2.627033; -1.929380; 0; 0; 86; 64; 
941.734314; -71.510010; 62.698975; -71.570435; 68.895264; -1.244831; 1.197582; 1.076296; -1.217867; -0.017373; -30.357143; -1.624133; 1.592481; 2.699973; -1.558275; 0; 0; 87; 64; 
941.738342; -71.262817; 62.149658; -71.323242; 68.620605; -1.240416; 1.192846; 1.101414; -1.198513; -0.016391; -30.357143; -1.578807; 1.652456; 2.203131; -1.546678; 0; 0; 88; 64; 
941.742371; -71.015625; 61.875000; -71.076050; 68.345947; -1.236109; 1.188176; 1.096556; -1.178989; -0.015432; -30.357143; -1.638573; 1.704617; 1.605884; -1.961119; 0; 0; 89; 64; 
941.746338; -70.773926; 61.600342; -70.828857; 68.071289; -1.231877; 1.183381; 1.073540; -1.187423; -0.014473; -30.357143; -1.712778; 1.655191; 1.426435; -2.220222; 0; 0; 90; 64; 
941.750366; -70.521240; 61.325684; -70.587158; 67.796631; -1.227769; 1.178468; 1.042734; -1.210458; -0.013370; -30.357143; -1.797814; 1.567671; 1.880551; -2.170476; 0; 0; 91; 64; 
941.754395; -70.274048; 61.045532; -70.350952; 67.521973; -1.223673; 1.173640; 1.030385; -1.215990; -0.012124; -30.357143; -1.830705; 1.577927; 2.570879; -1.989196; 0; 0; 92; 64; 
941.758423; -70.026855; 61.045532; -70.103760; 67.247314; -1.219340; 1.168851; 1.059855; -1.211499; -0.010830; -30.357143; -1.719597; 1.616608; 2.828455; -1.690420; 0; 0; 93; 64; 
941.762390; -69.779663; 60.501709; -69.856567; 66.972656; -1.214794; 1.164089; 1.105912; -1.199517; -0.009607; -30.357143; -1.563966; 1.651479; 2.389599; -1.638844; 0; 0; 94; 64; 
941.766418; -69.532471; 60.227051; -69.603882; 66.697998; -1.210352; 1.159331; 1.116711; -1.190370; -0.008433; -30.357143; -1.563565; 1.660270; 1.692251; -1.935789; 0; 0; 95; 64; 
941.770447; -69.285278; 59.952393; -69.362183; 66.423340; -1.206233; 1.154614; 1.076828; -1.186500; -0.007186; -30.357143; -1.750883; 1.678732; 1.465194; -2.149113; 0; 0; 96; 64; 
941.774414; -69.032593; 59.672241; -69.120483; 66.148682; -1.202108; 1.149717; 1.046372; -1.206463; -0.005796; -30.357143; -1.833913; 1.595314; 1.915342; -2.163152; 0; 0; 97; 64; 
941.778442; -68.785400; 59.403076; -68.873291; 65.868530; -1.197841; 1.144747; 1.050052; -1.227479; -0.004286; -30.357143; -1.778159; 1.518343; 2.576067; -1.940977; 0; 0; 98; 64; 
941.782471; -68.538208; 59.403076; -68.631592; 65.599365; -1.193562; 1.140107; 1.066898; -1.203140; -0.002752; -30.357143; -1.743262; 1.664275; 2.767418; -1.646474; 0; 0; 99; 64; 
941.786438; -68.291016; 58.848267; -68.384399; 65.324707; -1.189152; 1.135355; 1.094360; -1.191782; -0.001194; -30.357143; -1.678684; 1.684104; 2.383801; -1.709342; 0; 0; 100; 64; 
941.790466; -68.043823; 58.573608; -68.131714; 65.050049; -1.184719; 1.130584; 1.106830; -1.187991; 0.000340; -30.357143; -1.653815; 1.669452; 1.868343; -2.032533; 0; 0; 101; 64; 
941.794495; -67.791138; 58.298950; -67.884521; 64.769897; -1.180401; 1.125706; 1.093090; -1.203244; 0.001922; -30.357143; -1.708767; 1.597170; 1.704459; -2.121342; 0; 0; 102; 64; 
941.798462; -67.538452; 58.024292; -67.637329; 64.489746; -1.176118; 1.120743; 1.077333; -1.224125; 0.003600; -30.357143; -1.746872; 1.515315; 2.044435; -1.960814; 0; 0; 103; 64; 
941.802490; -67.285767; 57.749634; -67.390137; 64.215088; -1.171837; 1.115953; 1.073655; -1.216934; 0.005326; -30.357143; -1.758505; 1.572652; 2.430189; -1.805780; 0; 0; 104; 64; 
941.806519; -67.038574; 57.749634; -67.142944; 63.945923; -1.167574; 1.111268; 1.076622; -1.197936; 0.007099; -30.357143; -1.782571; 1.665643; 2.481155; -1.669668; 0; 0; 105; 64; 
941.810486; -66.785889; 57.200317; -66.895752; 63.671265; -1.163150; 1.106508; 1.095415; -1.190086; 0.008897; -30.357143; -1.722806; 1.669745; 2.226630; -1.754204; 0; 0; 106; 64; 
941.814514; -66.538696; 56.925659; -66.643066; 63.396606; -1.158752; 1.101725; 1.100051; -1.189336; 0.010694; -30.357143; -1.714784; 1.646595; 1.918088; -2.047487; 0; 0; 107; 64; 
941.818542; -66.286011; 56.651001; -66.395874; 63.121948; -1.154404; 1.096913; 1.092068; -1.197980; 0.012491; -30.357143; -1.736845; 1.614557; 1.843928; -2.143620; 0; 0; 108; 64; 
941.822571; -66.033325; 56.376343; -66.143188; 62.841797; -1.150000; 1.091944; 1.091260; -1.221661; 0.014337; -30.357143; -1.707162; 1.518538; 2.067019; -2.009339; 0; 0; 109; 64; 
941.826538; -65.780640; 56.101685; -65.895996; 62.567139; -1.145720; 1.087145; 1.082760; -1.217399; 0.016254; -30.357143; -1.752889; 1.566206; 2.366100; -1.835688; 0; 0; 110; 64; 
941.830566; -65.527954; 56.101685; -65.648804; 62.292480; -1.141482; 1.082382; 1.078371; -1.206919; 0.018316; -30.357143; -1.809446; 1.618366; 2.531816; -1.626637; 0; 0; 111; 64; 
941.834595; -65.275269; 55.552368; -65.401611; 62.017822; -1.137072; 1.077628; 1.095459; -1.194766; 0.020401; -30.357143; -1.762115; 1.645716; 2.424696; -1.651051; 0; 0; 112; 64; 
941.838562; -65.028076; 55.277710; -65.148926; 61.743164; -1.132631; 1.072863; 1.107427; -1.188679; 0.022486; -30.357143; -1.734438; 1.640637; 2.096011; -1.968444; 0; 0; 113; 64; 
941.842590; -64.769897; 55.003052; -64.896240; 61.463013; -1.128239; 1.067992; 1.103794; -1.202297; 0.024619; -30.357143; -1.752889; 1.572457; 1.944334; -2.075869; 0; 0; 114; 64; 
941.846619; -64.517212; 54.722900; -64.643555; 61.188354; -1.123771; 1.063102; 1.106278; -1.215572; 0.026752; -30.357143; -1.715586; 1.528599; 2.051454; -1.980651; 0; 0; 115; 64; 
941.850647; -64.264526; 54.448242; -64.390869; 60.913696; -1.119408; 1.058306; 1.099642; -1.212811; 0.028909; -30.357143; -1.747274; 1.563373; 2.200995; -1.880245; 0; 0; 116; 64; 
941.854614; -64.011841; 54.448242; -64.143677; 60.639038; -1.115139; 1.053602; 1.088420; -1.198965; 0.031139; -30.357143; -1.819875; 1.639855; 2.302316; -1.717887; 0; 0; 117; 64; 
941.858643; -63.759155; 53.898926; -63.896484; 60.364380; -1.110774; 1.048831; 1.092168; -1.193262; 0.033440; -30.357143; -1.814259; 1.642102; 2.305673; -1.749931; 0; 0; 118; 64; 
941.862671; -63.500977; 53.624268; -63.643799; 60.089722; -1.106326; 1.043976; 1.103016; -1.199061; 0.035789; -30.357143; -1.770538; 1.586913; 2.240364; -1.969359; 0; 0; 119; 64; 
941.866638; -63.248291; 53.349609; -63.391113; 59.815063; -1.101927; 1.039176; 1.103944; -1.202117; 0.038162; -30.357143; -1.778159; 1.582030; 2.204962; -2.022767; 0; 0; 120; 64; 
941.870667; -62.990112; 53.074951; -63.138428; 59.534912; -1.097475; 1.034227; 1.109162; -1.220332; 0.040630; -30.357143; -1.756499; 1.503593; 2.298044; -1.928465; 0; 0; 121; 64; 
941.874695; -62.737427; 52.800293; -62.880249; 59.260254; -1.093023; 1.029438; 1.114290; -1.214249; 0.043123; -30.357143; -1.750081; 1.552433; 2.372204; -1.813410; 0; 0; 122; 64; 
941.878662; -62.484741; 52.800293; -62.633057; 58.985596; -1.088681; 1.024746; 1.107601; -1.197644; 0.045664; -30.357143; -1.819072; 1.636339; 2.298654; -1.677297; 0; 0; 123; 64; 
941.882690; -62.226563; 52.250977; -62.385864; 58.710938; -1.084414; 1.019979; 1.093365; -1.191280; 0.048348; -30.357143; -1.911328; 1.637316; 2.286752; -1.740471; 0; 0; 124; 64; 
941.886719; -61.973877; 51.976318; -62.133179; 58.436279; -1.079995; 1.015194; 1.098547; -1.190582; 0.051057; -30.357143; -1.883651; 1.616315; 2.324290; -2.015748; 0; 0; 125; 64; 
941.890686; -61.715698; 51.701660; -61.880493; 58.161621; -1.075529; 1.010313; 1.107634; -1.205843; 0.053837; -30.357143; -1.842738; 1.548623; 2.362133; -2.064577; 0; 0; 126; 64; 
941.894714; -61.457520; 51.427002; -61.622314; 57.881470; -1.070999; 1.005425; 1.121062; -1.217760; 0.056641; -30.357143; -1.787786; 1.513557; 2.423170; -1.935789; 0; 0; 127; 64; 
941.898743; -61.204834; 51.152344; -61.364136; 57.612305; -1.066517; 1.000706; 1.126061; -1.205493; 0.059422; -30.357143; -1.793802; 1.595216; 2.345042; -1.876278; 0; 0; 128; 64; 
941.902771; -60.946655; 51.152344; -61.111450; 57.337646; -1.062091; 0.995931; 1.121751; -1.201381; 0.062226; -30.357143; -1.839930; 1.615240; 2.215949; -1.732536; 0; 0; 129; 64; 
941.906738; -60.688477; 50.597534; -60.858765; 57.062988; -1.057714; 0.991153; 1.110844; -1.196155; 0.065102; -30.357143; -1.899696; 1.619978; 2.213813; -1.720023; 0; 0; 130; 64; 
941.910767; -60.435791; 50.322876; -60.606079; 56.788330; -1.053369; 0.986373; 1.100083; -1.192848; 0.068074; -30.357143; -1.951038; 1.612359; 2.325205; -1.971191; 0; 0; 131; 64; 
941.914795; -60.172119; 50.048218; -60.347900; 56.508179; -1.048824; 0.981501; 1.115443; -1.205399; 0.071070; -30.357143; -1.866804; 1.553800; 2.430189; -2.037721; 0; 0; 132; 64; 
941.918762; -59.913940; 49.773560; -60.089722; 56.233521; -1.044268; 0.976619; 1.129053; -1.216304; 0.074115; -30.357143; -1.816264; 1.519955; 2.460402; -1.937620; 0; 0; 133; 64; 
941.922791; -59.655762; 49.498901; -59.831543; 55.958862; -1.039728; 0.971900; 1.136893; -1.204523; 0.077111; -30.357143; -1.807440; 1.598440; 2.346873; -1.894589; 0; 0; 134; 64; 
941.926819; -59.403076; 49.498901; -59.578857; 55.689697; -1.035284; 0.967194; 1.129741; -1.194075; 0.080106; -30.357143; -1.867205; 1.654312; 2.161321; -1.792352; 0; 0; 135; 64; 
941.930786; -59.144897; 48.949585; -59.326172; 55.415039; -1.030895; 0.962406; 1.115225; -1.193188; 0.083174; -30.357143; -1.935795; 1.638781; 2.158269; -1.808527; 0; 0; 136; 64; 
941.934814; -58.881226; 48.674927; -59.073486; 55.134888; -1.026535; 0.957540; 1.102402; -1.201368; 0.086386; -30.357143; -1.986335; 1.578904; 2.404859; -1.980956; 0; 0; 137; 64; 
941.938843; -58.623047; 48.400269; -58.815308; 54.860229; -1.022035; 0.952667; 1.112967; -1.211380; 0.089694; -30.357143; -1.934191; 1.539295; 2.683798; -1.959288; 0; 0; 138; 64; 
941.942871; -58.359375; 48.125610; -58.551636; 54.585571; -1.017396; 0.947872; 1.139601; -1.209569; 0.092977; -30.357143; -1.836320; 1.564936; 2.656636; -1.902219; 0; 0; 139; 64; 
941.946838; -58.106689; 47.850952; -58.293457; 54.310913; -1.012810; 0.943161; 1.151098; -1.198197; 0.096213; -30.357143; -1.829902; 1.630967; 2.332835; -1.948607; 0; 0; 140; 64; 
941.950867; -57.848511; 47.850952; -58.035278; 54.041748; -1.008241; 0.938444; 1.150102; -1.191867; 0.099377; -30.357143; -1.850359; 1.667841; 2.005676; -1.864681; 0; 0; 141; 64; 
941.954895; -57.584839; 47.301636; -57.777100; 53.761597; -1.003858; 0.933572; 1.123982; -1.201695; 0.102685; -30.357143; -1.963873; 1.602738; 2.056948; -1.806391; 0; 0; 142; 64; 
941.958862; -57.321167; 47.026978; -57.524414; 53.486938; -0.999471; 0.928778; 1.107877; -1.199643; 0.106088; -30.357143; -2.015215; 1.601761; 2.427442; -1.940977; 0; 0; 143; 64; 
941.962891; -57.057495; 46.752319; -57.260742; 53.206787; -0.994920; 0.923843; 1.121307; -1.215486; 0.109612; -30.357143; -1.946224; 1.522836; 2.741173; -1.925108; 0; 0; 144; 64; 
941.966919; -56.793823; 46.472168; -56.997070; 52.932129; -0.990221; 0.919053; 1.151492; -1.211111; 0.113087; -30.357143; -1.834314; 1.559759; 2.711264; -1.855220; 0; 0; 145; 64; 
941.970886; -56.535645; 46.197510; -56.738892; 52.657471; -0.985614; 0.914280; 1.161250; -1.204730; 0.116587; -30.357143; -1.844342; 1.593605; 2.395398; -1.884518; 0; 0; 146; 64; 
941.974915; -56.271973; 46.197510; -56.475220; 52.382813; -0.980991; 0.909502; 1.162474; -1.201453; 0.120038; -30.357143; -1.858381; 1.610454; 2.127750; -1.744438; 0; 0; 147; 64; 
941.978943; -56.008301; 45.648193; -56.217041; 52.108154; -0.976515; 0.904649; 1.142744; -1.204065; 0.123562; -30.357143; -1.951038; 1.575436; 2.125309; -1.680349; 0; 0; 148; 64; 
941.982910; -55.744629; 45.373535; -55.958862; 51.828003; -0.972077; 0.899804; 1.125646; -1.204342; 0.127229; -30.357143; -2.017622; 1.549014; 2.405469; -1.836299; 0; 0; 149; 64; 
941.986938; -55.475464; 45.098877; -55.695190; 51.547852; -0.967488; 0.894883; 1.135086; -1.215831; 0.131016; -30.357143; -1.966681; 1.486451; 2.700888; -1.839961; 0; 0; 150; 64; 
941.990967; -55.211792; 44.824219; -55.431519; 51.273193; -0.962790; 0.890103; 1.158335; -1.209292; 0.134778; -30.357143; -1.884453; 1.528551; 2.694784; -1.810358; 0; 0; 151; 64; 
941.994995; -54.948120; 44.549561; -55.167847; 50.998535; -0.958139; 0.885332; 1.168492; -1.203220; 0.138541; -30.357143; -1.883250; 1.559026; 2.420728; -1.864986; 0; 0; 152; 64; 
941.998962; -54.684448; 44.549561; -54.898682; 50.723877; -0.953463; 0.880550; 1.171887; -1.201212; 0.142232; -30.357143; -1.883250; 1.571090; 2.163152; -1.728263; 0; 0; 153; 64; 
942.002991; -54.415283; 44.000244; -54.635010; 50.449219; -0.948860; 0.875694; 1.161506; -1.204759; 0.145971; -30.357143; -1.925367; 1.534118; 2.103030; -1.653798; 0; 0; 154; 64; 
942.007019; -54.146118; 43.725586; -54.376831; 50.169067; -0.944411; 0.870847; 1.137718; -1.205185; 0.149854; -30.357143; -2.028452; 1.508820; 2.343822; -1.799066; 0; 0; 155; 64; 
942.010986; -53.876953; 43.450928; -54.107666; 49.888916; -0.939752; 0.865927; 1.148033; -1.216302; 0.153809; -30.357143; -1.962670; 1.448601; 2.649922; -1.798761; 0; 0; 156; 64; 
942.015015; -53.613281; 43.170776; -53.838501; 49.614258; -0.935012; 0.861149; 1.169266; -1.209366; 0.157716; -30.357143; -1.884855; 1.492361; 2.644734; -1.771599; 0; 0; 157; 64; 
942.019043; -53.349609; 42.901611; -53.574829; 49.339600; -0.930318; 0.856378; 1.178288; -1.203117; 0.161598; -30.357143; -1.882849; 1.523423; 2.382885; -1.830195; 0; 0; 158; 64; 
942.023010; -53.085938; 42.901611; -53.305664; 49.070435; -0.925631; 0.851668; 1.178093; -1.193827; 0.165410; -30.357143; -1.897289; 1.574558; 2.113712; -1.738334; 0; 0; 159; 64; 
942.027039; -52.816772; 42.346802; -53.041992; 48.790283; -0.921049; 0.846806; 1.161716; -1.201237; 0.169293; -30.357143; -1.963873; 1.518001; 2.090518; -1.709647; 0; 0; 160; 64; 
942.031067; -52.542114; 42.072144; -52.778320; 48.510132; -0.916542; 0.841872; 1.142901; -1.213423; 0.173343; -30.357143; -2.032864; 1.439321; 2.454299; -1.794183; 0; 0; 161; 64; 
942.035095; -52.272949; 41.797485; -52.514648; 48.235474; -0.911883; 0.837019; 1.152996; -1.215396; 0.177466; -30.357143; -1.981923; 1.436146; 2.808618; -1.750237; 0; 0; 162; 64; 
942.039063; -52.003784; 41.522827; -52.245483; 47.960815; -0.907107; 0.832249; 1.178510; -1.207353; 0.181540; -30.357143; -1.898492; 1.481176; 2.740562; -1.760308; 0; 0; 163; 64; 
942.043091; -51.740112; 41.248169; -51.970825; 47.686157; -0.902238; 0.827549; 1.203238; -1.194703; 0.185471; -30.357143; -1.820276; 1.546524; 2.268136; -1.879635; 0; 0; 164; 64; 
942.047119; -51.470947; 41.248169; -51.696167; 47.411499; -0.897438; 0.822757; 1.203212; -1.197848; 0.189306; -30.357143; -1.825891; 1.534851; 1.820429; -1.783807; 0; 0; 165; 64; 
942.051086; -51.201782; 40.698853; -51.432495; 47.136841; -0.892990; 0.817954; 1.158513; -1.199110; 0.193261; -30.357143; -2.018424; 1.522153; 1.924802; -1.714835; 0; 0; 166; 64; 
942.055115; -50.927124; 40.424194; -51.168823; 46.856689; -0.888459; 0.813019; 1.139309; -1.212311; 0.197384; -30.357143; -2.060942; 1.438247; 2.502518; -1.805780; 0; 0; 167; 64; 
942.059143; -50.657959; 40.144043; -50.899658; 46.582031; -0.883766; 0.808162; 1.154787; -1.215410; 0.201578; -30.357143; -1.983127; 1.430774; 2.942900; -1.753594; 0; 0; 168; 64; 
942.063110; -50.388794; 39.874878; -50.630493; 46.307373; -0.878908; 0.803461; 1.190431; -1.200420; 0.205677; -30.357143; -1.861189; 1.514094; 2.780541; -1.793268; 0; 0; 169; 64; 
942.067139; -50.119629; 39.600220; -50.355835; 46.032715; -0.874077; 0.798684; 1.207725; -1.198628; 0.209751; -30.357143; -1.833512; 1.521616; 2.277596; -1.905576; 0; 0; 170; 64; 
942.071167; -49.850464; 39.600220; -50.086670; 45.763550; -0.869327; 0.793956; 1.200654; -1.194524; 0.213754; -30.357143; -1.877233; 1.555217; 1.941588; -1.786554; 0; 0; 171; 64; 
942.075195; -49.581299; 39.050903; -49.812012; 45.483398; -0.864630; 0.789082; 1.183913; -1.204139; 0.217781; -30.357143; -1.924966; 1.495682; 1.969665; -1.700797; 0; 0; 172; 64; 
942.079163; -49.306641; 38.776245; -49.548340; 45.208740; -0.860035; 0.784219; 1.163275; -1.208087; 0.221904; -30.357143; -1.992352; 1.462715; 2.323679; -1.788690; 0; 0; 173; 64; 
942.083191; -49.031982; 38.501587; -49.273682; 44.928589; -0.855320; 0.779366; 1.168958; -1.211754; 0.226074; -30.357143; -1.953043; 1.446891; 2.663045; -1.784112; 0; 0; 174; 64; 
942.087219; -48.762817; 38.221436; -49.004517; 44.659424; -0.850483; 0.774658; 1.191871; -1.199256; 0.230173; -30.357143; -1.868008; 1.518881; 2.610248; -1.834162; 0; 0; 175; 64; 
942.091187; -48.493652; 37.946777; -48.729858; 44.384766; -0.845653; 0.769945; 1.205172; -1.192075; 0.234224; -30.357143; -1.839128; 1.559955; 2.246162; -1.973022; 0; 0; 176; 64; 
942.095215; -48.224487; 37.946777; -48.455200; 44.115601; -0.840876; 0.765207; 1.201178; -1.192266; 0.238203; -30.357143; -1.861189; 1.574606; 1.974242; -1.874752; 0; 0; 177; 64; 
942.099243; -47.949829; 37.397461; -48.186035; 43.840942; -0.836211; 0.760390; 1.181800; -1.198241; 0.242230; -30.357143; -1.929779; 1.543593; 2.037111; -1.797235; 0; 0; 178; 64; 
942.103210; -47.675171; 37.117310; -47.916870; 43.560791; -0.831610; 0.755515; 1.163898; -1.206900; 0.246376; -30.357143; -1.990347; 1.491970; 2.418287; -1.885434; 0; 0; 179; 64; 
942.107239; -47.400513; 36.848145; -47.642212; 43.286133; -0.826778; 0.750720; 1.183083; -1.206377; 0.250499; -30.357143; -1.889267; 1.507403; 2.668538; -1.880245; 0; 0; 180; 64; 
942.111267; -47.125854; 36.573486; -47.367554; 43.011475; -0.821838; 0.745930; 1.211967; -1.205225; 0.254574; -30.357143; -1.779763; 1.523520; 2.489700; -1.886654; 0; 0; 181; 64; 
942.115234; -46.851196; 36.298828; -47.087402; 42.736816; -0.816933; 0.741140; 1.223977; -1.204377; 0.258600; -30.357143; -1.752889; 1.536805; 2.143010; -1.900693; 0; 0; 182; 64; 
942.119263; -46.576538; 36.298828; -46.812744; 42.462158; -0.812126; 0.736348; 1.214991; -1.204061; 0.262603; -30.357143; -1.799418; 1.547354; 1.957152; -1.707205; 0; 0; 183; 64; 
942.123291; -46.301880; 35.749512; -46.538086; 42.187500; -0.807421; 0.731493; 1.194819; -1.206384; 0.266678; -30.357143; -1.877634; 1.517171; 2.080142; -1.602832; 0; 0; 184; 64; 
942.127258; -46.027222; 35.474854; -46.268921; 41.912842; -0.802804; 0.726724; 1.174848; -1.197488; 0.270872; -30.357143; -1.961467; 1.537244; 2.384716; -1.793573; 0; 0; 185; 64; 
942.131287; -45.747070; 35.200195; -45.994263; 41.638184; -0.797993; 0.721945; 1.187279; -1.196598; 0.275114; -30.357143; -1.896487; 1.537049; 2.554704; -1.936705; 0; 0; 186; 64; 
942.135315; -45.472412; 34.925537; -45.719604; 41.363525; -0.793112; 0.717212; 1.206123; -1.194143; 0.279309; -30.357143; -1.826292; 1.563959; 2.439955; -2.025208; 0; 0; 187; 64; 
942.139282; -45.203247; 34.650879; -45.444946; 41.094360; -0.788288; 0.712467; 1.210436; -1.195157; 0.283479; -30.357143; -1.829501; 1.580418; 2.240364; -2.078921; 0; 0; 188; 64; 
942.143311; -44.923096; 34.650879; -45.170288; 40.819702; -0.783466; 0.707715; 1.208968; -1.197161; 0.287626; -30.357143; -1.837924; 1.596438; 2.154912; -1.885739; 0; 0; 189; 64; 
942.147339; -44.648438; 34.101563; -44.895630; 40.545044; -0.778697; 0.702831; 1.200917; -1.207802; 0.291868; -30.357143; -1.870414; 1.538905; 2.271493; -1.725822; 0; 0; 190; 64; 
942.151367; -44.368286; 33.821411; -44.620972; 40.264893; -0.773991; 0.697973; 1.191352; -1.209433; 0.296254; -30.357143; -1.922559; 1.515852; 2.550737; -1.789605; 0; 0; 191; 64; 
942.155334; -44.088135; 33.546753; -44.346313; 39.990234; -0.769110; 0.693200; 1.207928; -1.203290; 0.300665; -30.357143; -1.860788; 1.545645; 2.649312; -1.845759; 0; 0; 192; 64; 
942.159363; -43.813477; 33.272095; -44.066162; 39.721069; -0.764178; 0.688491; 1.225842; -1.193707; 0.305027; -30.357143; -1.811852; 1.597463; 2.403943; -1.959899; 0; 0; 193; 64; 
942.163391; -43.533325; 32.997437; -43.786011; 39.446411; -0.759247; 0.683762; 1.232478; -1.191294; 0.309317; -30.357143; -1.798616; 1.619392; 2.066408; -2.083804; 0; 0; 194; 64; 
942.167358; -43.258667; 32.997437; -43.505859; 39.171753; -0.754331; 0.678941; 1.228747; -1.201332; 0.313559; -30.357143; -1.799819; 1.588086; 1.934568; -1.896725; 0; 0; 195; 64; 
942.171387; -42.973022; 32.448120; -43.231201; 38.897095; -0.749690; 0.674057; 1.195974; -1.210653; 0.317993; -30.357143; -1.943818; 1.539979; 2.243110; -1.701102; 0; 0; 196; 64; 
942.175415; -42.687378; 32.173462; -42.956543; 38.616943; -0.744945; 0.669206; 1.190522; -1.209817; 0.322572; -30.357143; -1.960263; 1.526646; 2.731407; -1.764275; 0; 0; 197; 64; 
942.179382; -42.407227; 31.898804; -42.676392; 38.342285; -0.739948; 0.664369; 1.221990; -1.209483; 0.327173; -30.357143; -1.835117; 1.520639; 2.834254; -1.795709; 0; 0; 198; 64; 
942.183411; -42.132568; 31.618652; -42.396240; 38.067627; -0.734974; 0.659668; 1.242304; -1.195986; 0.331727; -30.357143; -1.799819; 1.589942; 2.495499; -1.886044; 0; 0; 199; 64; 
942.187439; -41.852417; 31.349487; -42.116089; 37.798462; -0.730059; 0.654953; 1.242453; -1.189974; 0.336257; -30.357143; -1.835117; 1.622371; 2.098758; -2.039247; 0; 0; 200; 64; 
942.191467; -41.572266; 31.349487; -41.835938; 37.523804; -0.725238; 0.650138; 1.224785; -1.198944; 0.340835; -30.357143; -1.912130; 1.590626; 2.053591; -1.891537; 0; 0; 201; 64; 
942.195435; -41.286621; 30.800171; -41.555786; 37.243652; -0.720427; 0.645253; 1.211133; -1.209206; 0.345533; -30.357143; -1.951840; 1.536560; 2.375561; -1.715445; 0; 0; 202; 64; 
942.199463; -41.000977; 30.520020; -41.275635; 36.968994; -0.715540; 0.640398; 1.216294; -1.209771; 0.350327; -30.357143; -1.925367; 1.518099; 2.688375; -1.775262; 0; 0; 203; 64; 
942.203491; -40.715332; 30.250854; -40.995483; 36.694336; -0.710505; 0.635629; 1.240812; -1.202833; 0.355072; -30.357143; -1.836320; 1.549942; 2.640461; -1.835383; 0; 0; 204; 64; 
