TIME; AESA DEMAND(º);BULK DEMAND(º);AESA Current Position PRM(º);Bulk Current Position PRM(º);AESA Current Position EST(rad);Bulk Current Position EST(rad);AESA Current Velocity EST(rad/s);Bulk Current Velocity EST(rad/s);AESA Integral Control;Bulk Integral Control;AESA Disturbance EST;Bulk Disturbance EST;AESA Torque;Bulk Torque;AESA Control Mode;Bulk Control Mode;MSG Counter; MDU Status
1049.006714; -29.888306; 15.529175; -30.514526; 26.416626; -0.524726; 0.453940; 1.951257; -1.789082; 0.539919; -30.357143; -2.199016; 1.563623; 2.925504; -1.970275; 0; 0; 216; 64; 
1049.010742; -29.437866; 15.122681; -30.080566; 25.999146; -0.517233; 0.446618; 1.921345; -1.806886; 0.551017; -30.357143; -2.372697; 1.464088; 3.007294; -2.132328; 0; 0; 217; 64; 
1049.014648; -28.987427; 14.710693; -29.630127; 25.581665; -0.509422; 0.439266; 1.934775; -1.825525; 0.562210; -30.357143; -2.296887; 1.393637; 3.448592; -2.002930; 0; 0; 218; 64; 
1049.018677; -28.536987; 14.298706; -29.185181; 25.169678; -0.501529; 0.432012; 1.960648; -1.825139; 0.573451; -30.357143; -2.219472; 1.416641; 3.583483; -1.835688; 0; 0; 219; 64; 
1049.022705; -28.092041; 14.298706; -28.745728; 24.757690; -0.493891; 0.424864; 1.953775; -1.810484; 0.584836; -30.357143; -2.349031; 1.491145; 3.502609; -1.525925; 0; 0; 220; 64; 
1049.026733; -27.636108; 13.474731; -28.306274; 24.340210; -0.486207; 0.417586; 1.950345; -1.807648; 0.596437; -30.357143; -2.432462; 1.452782; 3.504746; -1.470992; 0; 0; 221; 64; 
1049.030762; -27.180176; 13.057251; -27.850342; 23.922729; -0.478204; 0.410307; 1.979597; -1.805806; 0.608086; -30.357143; -2.325366; 1.407019; 3.391217; -1.776177; 0; 0; 222; 64; 
1049.034790; -26.729736; 12.645264; -27.399902; 23.510742; -0.470296; 0.403151; 1.986838; -1.799021; 0.619735; -30.357143; -2.337399; 1.433539; 3.108005; -1.967223; 0; 0; 223; 64; 
1049.038818; -26.284790; 12.233276; -26.960449; 23.098755; -0.462728; 0.396034; 1.950625; -1.794118; 0.631503; -30.357143; -2.549988; 1.471683; 3.137608; -2.123478; 0; 0; 224; 64; 
1049.042725; -25.828857; 11.821289; -26.510010; 22.681274; -0.454875; 0.388678; 1.955281; -1.818154; 0.643391; -30.357143; -2.515091; 1.370659; 3.531602; -2.092044; 0; 0; 225; 64; 
1049.046753; -25.372925; 11.821289; -26.059570; 22.269287; -0.446899; 0.381470; 1.978660; -1.818295; 0.655279; -30.357143; -2.432863; 1.405701; 3.749809; -1.631520; 0; 0; 226; 64; 
1049.050781; -24.922485; 10.997314; -25.614624; 21.857300; -0.439093; 0.374312; 1.980502; -1.803732; 0.667264; -30.357143; -2.507470; 1.454711; 3.666494; -1.491745; 0; 0; 227; 64; 
1049.054810; -24.466553; 10.585327; -25.164185; 21.445313; -0.431311; 0.367172; 1.976184; -1.789565; 0.679368; -30.357143; -2.595313; 1.477446; 3.538621; -1.891537; 0; 0; 228; 64; 
1049.058838; -24.010620; 10.173340; -24.708252; 21.027832; -0.423295; 0.359851; 1.993584; -1.807234; 0.691544; -30.357143; -2.535547; 1.379572; 3.484603; -2.057558; 0; 0; 229; 64; 
1049.062866; -23.549194; 9.761353; -24.252319; 20.615845; -0.415261; 0.352570; 2.005738; -1.818575; 0.703744; -30.357143; -2.504662; 1.349413; 3.504440; -1.972716; 0; 0; 230; 64; 
1049.066895; -23.098755; 9.349365; -23.801880; 20.203857; -0.407469; 0.345454; 1.989000; -1.807329; 0.715991; -30.357143; -2.639034; 1.432538; 3.594470; -1.931516; 0; 0; 231; 64; 
1049.070801; -22.642822; 9.349365; -23.351440; 19.791870; -0.399535; 0.338277; 1.992898; -1.804420; 0.728263; -30.357143; -2.654677; 1.455224; 3.686636; -1.680960; 0; 0; 232; 64; 
1049.074829; -22.181396; 8.519897; -22.890015; 19.374390; -0.391440; 0.330961; 2.013063; -1.811756; 0.740583; -30.357143; -2.590500; 1.387581; 3.663442; -1.539048; 0; 0; 233; 64; 
1049.078857; -21.719971; 8.107910; -22.434082; 18.962402; -0.383431; 0.323736; 2.016859; -1.805368; 0.752950; -30.357143; -2.620984; 1.383405; 3.566088; -1.774346; 0; 0; 234; 64; 
1049.082886; -21.258545; 7.695923; -21.978149; 18.550415; -0.375562; 0.316576; 2.002304; -1.799456; 0.765438; -30.357143; -2.735702; 1.408118; 3.576464; -1.949828; 0; 0; 235; 64; 
1049.086914; -20.797119; 7.283936; -21.516724; 18.132935; -0.367445; 0.309315; 2.017280; -1.809370; 0.777926; -30.357143; -2.674733; 1.368070; 3.663137; -2.009644; 0; 0; 236; 64; 
1049.090942; -20.335693; 6.871948; -21.049805; 17.720947; -0.359178; 0.302043; 2.044154; -1.818167; 0.790318; -30.357143; -2.566834; 1.346703; 3.594165; -1.932127; 0; 0; 237; 64; 
1049.094849; -19.874268; 6.871948; -20.593872; 17.308960; -0.351334; 0.294861; 2.017206; -1.813125; 0.802830; -30.357143; -2.759367; 1.391733; 3.631703; -1.562853; 0; 0; 238; 64; 
1049.098877; -19.412842; 6.047974; -20.126953; 16.896973; -0.343186; 0.287778; 2.029826; -1.791851; 0.815221; -30.357143; -2.714844; 1.469680; 3.627735; -1.533555; 0; 0; 239; 64; 
1049.102905; -18.945923; 5.635986; -19.660034; 16.479492; -0.334913; 0.280481; 2.050664; -1.799336; 0.827589; -30.357143; -2.629808; 1.380499; 3.370159; -1.902524; 0; 0; 240; 64; 
1049.106934; -18.479004; 5.223999; -19.198608; 16.067505; -0.326892; 0.273219; 2.033750; -1.808940; 0.840029; -30.357143; -2.729284; 1.339523; 3.375347; -1.977905; 0; 0; 241; 64; 
1049.110962; -18.023071; 4.806519; -18.737183; 15.655518; -0.318930; 0.266092; 2.016051; -1.803108; 0.852468; -30.357143; -2.821539; 1.395982; 3.667714; -1.997131; 0; 0; 242; 64; 
1049.114990; -17.556152; 4.394531; -18.264771; 15.243530; -0.310642; 0.258895; 2.042917; -1.806018; 0.864788; -30.357143; -2.695189; 1.401036; 3.769036; -2.028260; 0; 0; 243; 64; 
1049.119019; -17.089233; 4.394531; -17.797852; 14.831543; -0.302372; 0.251695; 2.061053; -1.808628; 0.877036; -30.357143; -2.645452; 1.411000; 3.598437; -1.703238; 0; 0; 244; 64; 
1049.122925; -16.622314; 3.570557; -17.336426; 14.414063; -0.294394; 0.244372; 2.039487; -1.816225; 0.889451; -30.357143; -2.797873; 1.350512; 3.653981; -1.490219; 0; 0; 245; 64; 
1049.126953; -16.155396; 3.158569; -16.864014; 14.002075; -0.286109; 0.237224; 2.056494; -1.799770; 0.901747; -30.357143; -2.726075; 1.398485; 3.707083; -1.742607; 0; 0; 246; 64; 
1049.130981; -15.688477; 2.746582; -16.386108; 13.595581; -0.277703; 0.230139; 2.081205; -1.787590; 0.913851; -30.357143; -2.627402; 1.450816; 3.317667; -2.019410; 0; 0; 247; 64; 
1049.135010; -15.227051; 2.334595; -15.924683; 13.183594; -0.269738; 0.222934; 2.044877; -1.797206; 0.926027; -30.357143; -2.825951; 1.416262; 3.220008; -2.167425; 0; 0; 248; 64; 
1049.139038; -14.760132; 1.922607; -15.457764; 12.771606; -0.261656; 0.215704; 2.030143; -1.808942; 0.938179; -30.357143; -2.868469; 1.393857; 3.666799; -2.121342; 0; 0; 249; 64; 
1049.143066; -14.293213; 1.922607; -14.985352; 12.359619; -0.253263; 0.208559; 2.061004; -1.806585; 0.950163; -30.357143; -2.713239; 1.443380; 3.863338; -1.740776; 0; 0; 250; 64; 
1049.146973; -13.826294; 1.098633; -14.512939; 11.953125; -0.244952; 0.201448; 2.077312; -1.793406; 0.962028; -30.357143; -2.682755; 1.494710; 3.587756; -1.649220; 0; 0; 251; 64; 
1049.151001; -13.353882; 0.686646; -14.046021; 11.535645; -0.236900; 0.194134; 2.055645; -1.803679; 0.974060; -30.357143; -2.828759; 1.402416; 3.520920; -1.929380; 0; 0; 252; 64; 
1049.155029; -12.881470; 0.269165; -13.573608; 11.123657; -0.228585; 0.186945; 2.065872; -1.804123; 0.985996; -30.357143; -2.772202; 1.410951; 3.675954; -2.003540; 0; 0; 253; 64; 
1049.159058; -12.420044; -0.142822; -13.095703; 10.717163; -0.220216; 0.179892; 2.081399; -1.791737; 0.997717; -30.357143; -2.713640; 1.496627; 3.531602; -2.107608; 0; 0; 254; 64; 
1049.163086; -11.958618; -0.549316; -12.634277; 10.310669; -0.212260; 0.172897; 2.046567; -1.778896; 1.009413; -30.357143; -2.920613; 1.587530; 3.449507; -2.300180; 0; 0; 255; 64; 
1049.167114; -11.491699; -0.549316; -12.161865; 9.904175; -0.204061; 0.165728; 2.045643; -1.791204; 1.021062; -30.357143; -2.904569; 1.557640; 3.665273; -2.093265; 0; 0; 0; 64; 
1049.171143; -11.019287; -1.373291; -11.683960; 9.492188; -0.195679; 0.158486; 2.068206; -1.802375; 1.032639; -30.357143; -2.789450; 1.510339; 3.807489; -1.870479; 0; 0; 1; 64; 
1049.175049; -10.546875; -1.785278; -11.211548; 9.080200; -0.187362; 0.151285; 2.079576; -1.801401; 1.044168; -30.357143; -2.768592; 1.504710; 3.756523; -2.018494; 0; 0; 2; 64; 
1049.179077; -10.079956; -2.197266; -10.744629; 8.668213; -0.179180; 0.144168; 2.071866; -1.795193; 1.055673; -30.357143; -2.848413; 1.547176; 3.700980; -2.128971; 0; 0; 3; 64; 
1049.183105; -9.607544; -2.609253; -10.266724; 8.256226; -0.170834; 0.136962; 2.081542; -1.801912; 1.067106; -30.357143; -2.815121; 1.529582; 3.698233; -2.180853; 0; 0; 4; 64; 
1049.187134; -9.140625; -3.021240; -9.794312; 7.849731; -0.162599; 0.129821; 2.076502; -1.800669; 1.078467; -30.357143; -2.866463; 1.563403; 3.728446; -2.177496; 0; 0; 5; 64; 
1049.191162; -8.673706; -3.021240; -9.327393; 7.443237; -0.154584; 0.122756; 2.050543; -1.791317; 1.089875; -30.357143; -3.030518; 1.635808; 3.910947; -1.929991; 0; 0; 6; 64; 
1049.195190; -8.206787; -3.850708; -8.854980; 7.036743; -0.146257; 0.115699; 2.067679; -1.778815; 1.101140; -30.357143; -2.960724; 1.683597; 3.956725; -1.944639; 0; 0; 7; 64; 
1049.199219; -7.728882; -4.262695; -8.377075; 6.619263; -0.137800; 0.108422; 2.093240; -1.793433; 1.112358; -30.357143; -2.858842; 1.582414; 3.750725; -2.255928; 0; 0; 8; 64; 
1049.203125; -7.256470; -4.674683; -7.904663; 6.212769; -0.129597; 0.101268; 2.080091; -1.797452; 1.113431; -30.357143; -2.955510; 1.591290; 3.703116; -2.301706; 0; 0; 9; 64; 
1049.207153; -6.789551; -5.086670; -7.432251; 5.806274; -0.121427; 0.094185; 2.066461; -1.793169; 1.113431; -30.357143; -3.036534; 1.649251; 3.839228; -2.331004; 0; 0; 10; 64; 
1049.211182; -6.317139; -5.498657; -6.954346; 5.394287; -0.113088; 0.087031; 2.076673; -1.797362; 1.113431; -30.357143; -2.994017; 1.658256; 3.910337; -2.351146; 0; 0; 11; 64; 
1049.215210; -5.839233; -5.498657; -6.481934; 4.982300; -0.104772; 0.079734; 2.082580; -1.814802; 1.113431; -30.357143; -2.989604; 1.597774; 3.966185; -1.933653; 0; 0; 12; 64; 
1049.219238; -5.372314; -6.322632; -6.015015; 4.570313; -0.096714; 0.072616; 2.060674; -1.799670; 1.113431; -30.357143; -3.146038; 1.664312; 4.116947; -1.723380; 0; 0; 13; 64; 
1049.223267; -4.899902; -6.734619; -5.537109; 4.163818; -0.088321; 0.065535; 2.082059; -1.781645; 1.113431; -30.357143; -3.064211; 1.710691; 3.995178; -2.117679; 0; 0; 14; 64; 
1049.227173; -4.427490; -7.152100; -5.059204; 3.751831; -0.079923; 0.058416; 2.094389; -1.781649; 1.113431; -30.357143; -3.026105; 1.706607; 3.602100; -2.406384; 0; 0; 15; 64; 
1049.231201; -3.955078; -7.558594; -4.592285; 3.345337; -0.071864; 0.051248; 2.060124; -1.792528; 1.113431; -30.357143; -3.197781; 1.682578; 3.610340; -2.488479; 0; 0; 16; 64; 
1049.235229; -3.482666; -7.976074; -4.119873; 2.933350; -0.063671; 0.044069; 2.050732; -1.801902; 1.113431; -30.357143; -3.212622; 1.680120; 4.009827; -2.425611; 0; 0; 17; 64; 
1049.239258; -3.010254; -7.976074; -3.641968; 2.526855; -0.055205; 0.036910; 2.080524; -1.804308; 1.113431; -30.357143; -3.062205; 1.706741; 4.128239; -2.030091; 0; 0; 18; 64; 
1049.243286; -2.532349; -8.800049; -3.164063; 2.114868; -0.046794; 0.029715; 2.097305; -1.801162; 1.113431; -30.357143; -3.017281; 1.707867; 3.872188; -1.848811; 0; 0; 19; 64; 
1049.247314; -2.054443; -9.212036; -2.691650; 1.697388; -0.038680; 0.022405; 2.072684; -1.807614; 1.113431; -30.357143; -3.172110; 1.633988; 3.833735; -2.050539; 0; 0; 20; 64; 
1049.251343; -1.582031; -9.629517; -2.219238; 1.285400; -0.030407; 0.015234; 2.071059; -1.802412; 1.113431; -30.357143; -3.176121; 1.658178; 4.007691; -2.134465; 0; 0; 21; 64; 
1049.255249; -1.109619; -10.036011; -1.741333; 0.878906; -0.022103; 0.008195; 2.076386; -1.787075; 1.113431; -30.357143; -3.164088; 1.744536; 3.938719; -2.290109; 0; 0; 22; 64; 
1049.259277; -0.642700; -10.447998; -1.274414; 0.472412; -0.014010; 0.001131; 2.056808; -1.781989; 1.113431; -30.357143; -3.281613; 1.785607; 3.867611; -2.483291; 0; 0; 23; 64; 
1049.263306; -0.164795; -10.447998; -0.802002; 0.060425; -0.005707; -0.006109; 2.063418; -1.799988; 1.113431; -30.357143; -3.231073; 1.723248; 3.993957; -2.199469; 0; 0; 24; 64; 
1049.267334; 0.307617; -11.271973; -0.324097; -0.351563; 0.002724; -0.013336; 2.083635; -1.804906; 1.113431; -30.357143; -3.128389; 1.701368; 4.020508; -1.940977; 0; 0; 25; 64; 
1049.271362; 0.780029; -11.683960; 0.153809; -0.763550; 0.011000; -0.020517; 2.082077; -1.798394; 1.113431; -30.357143; -3.161636; 1.709573; 3.904233; -2.136296; 0; 0; 26; 64; 
1049.275391; 1.257935; -12.101440; 0.626221; -1.175537; 0.019217; -0.027695; 2.072212; -1.798020; 1.113431; -30.357143; -3.221213; 1.709573; 3.887753; -2.269662; 0; 0; 27; 64; 
1049.279297; 1.735840; -12.513428; 1.098633; -1.587524; 0.027540; -0.034897; 2.075975; -1.802805; 1.113431; -30.357143; -3.196206; 1.699414; 3.949400; -2.313303; 0; 0; 28; 64; 
1049.283325; 2.208252; -12.925415; 1.576538; -1.999512; 0.035838; -0.042032; 2.077125; -1.799740; 1.113431; -30.357143; -3.196731; 1.738095; 3.951231; -2.326731; 0; 0; 29; 64; 
1049.287354; 2.675171; -12.925415; 2.043457; -2.406006; 0.043883; -0.049165; 2.052031; -1.797317; 1.113431; -30.357143; -3.341942; 1.770134; 4.074526; -2.057253; 0; 0; 30; 64; 
1049.291382; 3.147583; -13.749390; 2.521362; -2.817993; 0.052304; -0.056288; 2.075380; -1.788940; 1.113431; -30.357143; -3.218535; 1.794749; 4.080935; -1.992859; 0; 0; 31; 64; 
1049.295410; 3.630981; -14.161377; 2.999268; -3.235474; 0.060741; -0.063618; 2.093137; -1.803650; 1.113431; -30.357143; -3.141866; 1.684567; 3.860897; -2.235786; 0; 0; 32; 64; 
1049.299438; 4.108887; -14.573364; 3.471680; -3.647461; 0.068920; -0.070815; 2.074419; -1.805407; 1.113431; -30.357143; -3.246638; 1.689255; 3.868221; -2.256539; 0; 0; 33; 64; 
1049.303467; 4.575806; -14.985352; 3.949585; -4.053955; 0.077225; -0.077866; 2.074569; -1.791838; 1.113431; -30.357143; -3.235564; 1.777948; 3.907285; -2.334666; 0; 0; 34; 64; 
1049.307373; 5.053711; -15.402832; 4.421997; -4.465942; 0.085551; -0.085071; 2.077687; -1.799423; 1.113431; -30.357143; -3.214687; 1.752551; 3.856014; -2.408521; 0; 0; 35; 64; 
1049.311401; 5.526123; -15.402832; 4.894409; -4.877930; 0.093768; -0.092361; 2.067751; -1.814498; 1.113431; -30.357143; -3.261611; 1.699805; 4.013794; -2.008728; 0; 0; 36; 64; 
1049.315430; 6.004028; -16.226807; 5.366821; -5.289917; 0.101993; -0.099546; 2.064878; -1.805815; 1.113431; -30.357143; -3.284530; 1.728327; 4.218879; -1.786554; 0; 0; 37; 64; 
1049.319458; 6.476440; -16.644287; 5.850220; -5.701904; 0.110495; -0.106621; 2.095060; -1.784645; 1.113431; -30.357143; -3.149249; 1.791232; 3.958251; -2.159490; 0; 0; 38; 72; 
1049.323486; 6.954346; -17.050781; 6.328125; -6.119385; 0.118907; -0.113942; 2.101061; -1.803454; 1.113431; -30.357143; -3.129495; 1.681441; 3.580737; -2.346568; 0; 0; 39; 72; 
1049.327515; 7.432251; -17.462769; 6.795044; -6.531372; 0.126899; -0.121158; 2.054783; -1.809377; 1.113431; -30.357143; -3.350770; 1.678706; 3.812067; -2.297128; 0; 0; 40; 72; 
1049.331421; 7.904663; -17.880249; 7.272949; -6.943359; 0.135227; -0.128358; 2.062449; -1.810398; 1.113431; -30.357143; -3.278244; 1.695898; 4.210944; -2.235481; 0; 0; 41; 72; 
1049.335449; 8.377075; -17.880249; 7.756348; -7.349854; 0.143734; -0.135472; 2.094115; -1.800650; 1.113431; -30.357143; -3.134671; 1.760366; 4.082766; -1.945860; 0; 0; 42; 64; 
1049.339478; 8.849487; -18.698730; 8.223267; -7.767334; 0.151906; -0.142716; 2.078559; -1.801392; 1.113431; -30.357143; -3.251896; 1.722857; 3.859981; -1.858272; 0; 0; 43; 68; 
1049.343506; 9.327393; -19.110718; 8.701172; -8.184814; 0.160145; -0.150024; 2.069882; -1.807409; 1.113431; -30.357143; -3.287507; 1.650575; 3.963134; -2.083499; 0; 0; 44; 68; 
1049.347534; 9.805298; -19.522705; 9.184570; -8.596802; 0.168648; -0.157194; 2.093161; -1.802605; 1.113431; -30.357143; -3.156256; 1.674799; 3.924680; -2.179022; 0; 0; 45; 68; 
1049.351563; 10.272217; -19.934692; 9.651489; -9.003296; 0.176828; -0.164236; 2.075459; -1.787950; 1.113431; -30.357143; -3.261886; 1.761147; 3.729972; -2.334361; 0; 0; 46; 68; 
1049.355591; 10.744629; -20.352173; 10.118408; -9.415283; 0.184877; -0.171446; 2.046044; -1.797932; 1.113431; -30.357143; -3.393601; 1.725201; 3.899960; -2.441786; 0; 0; 47; 68; 
1049.359497; 11.217041; -20.352173; 10.601807; -9.827271; 0.193353; -0.178673; 2.073296; -1.808431; 1.113431; -30.357143; -3.219431; 1.704884; 4.110843; -2.075869; 0; 0; 48; 64; 
1049.363525; 11.689453; -21.176147; 11.079712; -10.239258; 0.201755; -0.185942; 2.088860; -1.812043; 1.113431; -30.357143; -3.158713; 1.675971; 4.008301; -1.824091; 0; 0; 49; 64; 
1049.367554; 12.161865; -21.588135; 11.552124; -10.651245; 0.209983; -0.193098; 2.079401; -1.798286; 1.113431; -30.357143; -3.229697; 1.710745; 3.851436; -2.067019; 0; 0; 50; 64; 
1049.371582; 12.639771; -22.000122; 12.030029; -11.068726; 0.218331; -0.200404; 2.081823; -1.809713; 1.113431; -30.357143; -3.205919; 1.638462; 3.800775; -2.190313; 0; 0; 51; 64; 
1049.375610; 13.112183; -22.412109; 12.507935; -11.480713; 0.226677; -0.207592; 2.082563; -1.808087; 1.113431; -30.357143; -3.187794; 1.661124; 3.802911; -2.191534; 0; 0; 52; 64; 
1049.379639; 13.573608; -22.824097; 12.974854; -11.887207; 0.234770; -0.214633; 2.057380; -1.791628; 1.113431; -30.357143; -3.315071; 1.760366; 3.828547; -2.294382; 0; 0; 53; 64; 
1049.383545; 14.040527; -22.824097; 13.447266; -12.299194; 0.242949; -0.221760; 2.049648; -1.790845; 1.113431; -30.357143; -3.334049; 1.776776; 3.927427; -2.133549; 0; 0; 54; 64; 
1049.387573; 14.512939; -23.648071; 13.925171; -12.711182; 0.251378; -0.229042; 2.072240; -1.802836; 1.113431; -30.357143; -3.196731; 1.701758; 3.931089; -1.997436; 0; 0; 55; 64; 
1049.391602; 14.985352; -24.060059; 14.403076; -13.123169; 0.259701; -0.236232; 2.077232; -1.799308; 1.113431; -30.357143; -3.173793; 1.701368; 3.789178; -2.194281; 0; 0; 56; 64; 
1049.395630; 15.452271; -24.477539; 14.869995; -13.535156; 0.267851; -0.243419; 2.060141; -1.800687; 1.113431; -30.357143; -3.256772; 1.700586; 3.769036; -2.302622; 0; 0; 57; 64; 
1049.399658; 15.913696; -24.889526; 15.347900; -13.941650; 0.276177; -0.250478; 2.066302; -1.790547; 1.113431; -30.357143; -3.198962; 1.775604; 3.749504; -2.409742; 0; 0; 58; 64; 
1049.403687; 16.386108; -25.301514; 15.825806; -14.353638; 0.284480; -0.257696; 2.068272; -1.801420; 1.113431; -30.357143; -3.168954; 1.742783; 3.659169; -2.461013; 0; 0; 59; 64; 
1049.407715; 16.853027; -25.301514; 16.292725; -14.771118; 0.292594; -0.264992; 2.048937; -1.817492; 1.113431; -30.357143; -3.248349; 1.692772; 3.870663; -2.027039; 0; 0; 60; 64; 
1049.411621; 17.314453; -26.130981; 16.765137; -15.177612; 0.300904; -0.272104; 2.060164; -1.800644; 1.113431; -30.357143; -3.177478; 1.768180; 3.996704; -1.825617; 0; 0; 61; 64; 
1049.415649; 17.786865; -26.537476; 17.248535; -15.595093; 0.309422; -0.279324; 2.091688; -1.796433; 1.113431; -30.357143; -3.019992; 1.740439; 3.627430; -2.154302; 0; 0; 62; 64; 
1049.419678; 18.259277; -26.949463; 17.720947; -16.012573; 0.317685; -0.286644; 2.080028; -1.811098; 1.113431; -30.357143; -3.071359; 1.658389; 3.363750; -2.246773; 0; 0; 63; 64; 
1049.423706; 18.720703; -27.366943; 18.187866; -16.419067; 0.325717; -0.293766; 2.043655; -1.802827; 1.113431; -30.357143; -3.218266; 1.721294; 3.557848; -2.253792; 0; 0; 64; 64; 
1049.427734; 19.182129; -27.773438; 18.665771; -16.831055; 0.334031; -0.300883; 2.052182; -1.796385; 1.113431; -30.357143; -3.125584; 1.767398; 3.700674; -2.341075; 0; 0; 65; 64; 
1049.431763; 19.649048; -27.773438; 19.143677; -17.243042; 0.342430; -0.308157; 2.070331; -1.809544; 1.113431; -30.357143; -3.010265; 1.714261; 3.600269; -2.036500; 0; 0; 66; 64; 
1049.435791; 20.115967; -28.597412; 19.610596; -17.660522; 0.350494; -0.315419; 2.046842; -1.811008; 1.113431; -30.357143; -3.125459; 1.690427; 3.653371; -1.808832; 0; 0; 67; 64; 
1049.439697; 20.582886; -29.014893; 20.083008; -18.072510; 0.358803; -0.322641; 2.057062; -1.803987; 1.113431; -30.357143; -3.047894; 1.685348; 3.709525; -2.040773; 0; 0; 68; 64; 
1049.443726; 21.044312; -29.426880; 20.566406; -18.484497; 0.367314; -0.329728; 2.086245; -1.790514; 1.113431; -30.357143; -2.882862; 1.745909; 3.315531; -2.265694; 0; 0; 69; 64; 
1049.447754; 21.505737; -29.838867; 21.033325; -18.896484; 0.375356; -0.336996; 2.050883; -1.804363; 1.113431; -30.357143; -3.042228; 1.682222; 3.125401; -2.370373; 0; 0; 70; 64; 
1049.451782; 21.967163; -30.250854; 21.500244; -19.308472; 0.383400; -0.344212; 2.023965; -1.810407; 1.113431; -30.357143; -3.111019; 1.681832; 3.522141; -2.310251; 0; 0; 71; 64; 
1049.455811; 22.428589; -30.250854; 21.978149; -19.720459; 0.391759; -0.351339; 2.046627; -1.803773; 1.113431; -30.357143; -2.950650; 1.741220; 3.690298; -1.976684; 0; 0; 72; 64; 
1049.459839; 22.890015; -31.074829; 22.450562; -20.132446; 0.400126; -0.358515; 2.066826; -1.797167; 1.113431; -30.357143; -2.845759; 1.749426; 3.369243; -1.893368; 0; 0; 73; 64; 
1049.463745; 23.351440; -31.486816; 22.922974; -20.544434; 0.408310; -0.365754; 2.055882; -1.798009; 1.113431; -30.357143; -2.883338; 1.706056; 3.082369; -2.192755; 0; 0; 74; 64; 
1049.467773; 23.812866; -31.898804; 23.395386; -20.961914; 0.416562; -0.373084; 2.050280; -1.814519; 1.113431; -30.357143; -2.849595; 1.623615; 3.116855; -2.233955; 0; 0; 75; 64; 
1049.471802; 24.268799; -32.310791; 23.873291; -21.373901; 0.424892; -0.380205; 2.056323; -1.805156; 1.113431; -30.357143; -2.760849; 1.695116; 3.116855; -2.212287; 0; 0; 76; 64; 
1049.475830; 24.719238; -32.722778; 24.334717; -21.780396; 0.432910; -0.387245; 2.029494; -1.789559; 1.113431; -30.357143; -2.864511; 1.788106; 3.032319; -2.343822; 0; 0; 77; 64; 
1049.479858; 25.180664; -32.722778; 24.807129; -22.192383; 0.441115; -0.394522; 2.029525; -1.805388; 1.113431; -30.357143; -2.796824; 1.718559; 3.114414; -2.097537; 0; 0; 78; 64; 
1049.483887; 25.636597; -33.552246; 25.285034; -22.604370; 0.449494; -0.401724; 2.050174; -1.803658; 1.113431; -30.357143; -2.635101; 1.719340; 3.054903; -1.906796; 0; 0; 79; 64; 
1049.487915; 26.092529; -33.964233; 25.757446; -23.016357; 0.457761; -0.408893; 2.052632; -1.795441; 1.113431; -30.357143; -2.586040; 1.729890; 2.754601; -2.183905; 0; 0; 80; 64; 
1049.491821; 26.542969; -34.381714; 26.224365; -23.428345; 0.465886; -0.416003; 2.034861; -1.789835; 1.113431; -30.357143; -2.615522; 1.761538; 2.556230; -2.392041; 0; 0; 81; 64; 
1049.495850; 26.998901; -34.788208; 26.696777; -23.840332; 0.474180; -0.423219; 2.037446; -1.800768; 1.113431; -30.357143; -2.503862; 1.727936; 2.515641; -2.464064; 0; 0; 82; 64; 
1049.499878; 27.449341; -35.200195; 27.169189; -24.252319; 0.482379; -0.430446; 2.030624; -1.810415; 1.113431; -30.357143; -2.453222; 1.714652; 2.574236; -2.386547; 0; 0; 83; 64; 
1049.503906; 27.899780; -35.200195; 27.630615; -24.658813; 0.490375; -0.437582; 2.007819; -1.805427; 1.113431; -30.357143; -2.505166; 1.770915; 2.753685; -2.016358; 0; 0; 84; 64; 
1049.507935; 28.350220; -36.024170; 28.103027; -25.070801; 0.498657; -0.444687; 2.026321; -1.791160; 1.113431; -30.357143; -2.347229; 1.821317; 2.683798; -1.950133; 0; 0; 85; 64; 
1049.511963; 28.806152; -36.436157; 28.580933; -25.488281; 0.507069; -0.452000; 2.051996; -1.801823; 1.113431; -30.357143; -2.160462; 1.723638; 2.275765; -2.246162; 0; 0; 86; 64; 
1049.515869; 29.251099; -36.848145; 29.042358; -25.900269; 0.515074; -0.459192; 2.021177; -1.803178; 1.113431; -30.357143; -2.254873; 1.726764; 2.118290; -2.316355; 0; 0; 87; 64; 
1049.519897; 29.696045; -37.265625; 29.509277; -26.301270; 0.523052; -0.466177; 1.995658; -1.784174; 1.113431; -30.357143; -2.288566; 1.847495; 2.218696; -2.455824; 0; 0; 88; 64; 
1049.523926; 30.140991; -37.677612; 29.981689; -26.713257; 0.531330; -0.473322; 2.012686; -1.789779; 1.113431; -30.357143; -2.097688; 1.839681; 2.150029; -2.607501; 0; 0; 89; 64; 
1049.527954; 30.585938; -37.677612; 30.448608; -27.125244; 0.539526; -0.480565; 2.016568; -1.806178; 1.113431; -30.357143; -1.994452; 1.794748; 2.031007; -2.252266; 0; 0; 90; 64; 
1049.531982; 31.036377; -38.501587; 30.904541; -27.537231; 0.547417; -0.487780; 1.987304; -1.806946; 1.113431; -30.357143; -2.071565; 1.792404; 2.175359; -1.991028; 0; 0; 91; 64; 
